id,name,partner_id/id,partner_shipping_id/id,date_order,x_studio_x_studio_job_type,x_studio_lead_source,x_studio_workiz_tech,x_studio_workiz_uuid,x_studio_workiz_link,x_studio_x_gate_snapshot,x_studio_pricing_snapshot,x_studio_notes_snapshot,order_line/product_id/name,order_line/name,order_line/price_unit,order_line/product_uom_qty
order_SICR94,001187,client_1072,property_12172967,2022-10-11 08:30:00,Combination of Services,,Dan Saunders,SICR94,https://app.workiz.com/root/job/SICR94/1,,125 every 5 to 6 months,[Job Note]: Note Card from last year Legands Inside and Out - $125.00 7 Solar Panels - $50.00 Gutter Angles only - Where pitch in roof meet - $20.00,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",125,1
order_SICR94,001187,client_1072,property_12172967,2022-10-11 08:30:00,Combination of Services,,Dan Saunders,SICR94,https://app.workiz.com/root/job/SICR94/1,,125 every 5 to 6 months,[Job Note]: Note Card from last year Legands Inside and Out - $125.00 7 Solar Panels - $50.00 Gutter Angles only - Where pitch in roof meet - $20.00,Solar Panel Cleaning - Single Story,,50,1
order_WLB8J6,001183,client_1142,property_15588784,2022-08-23 09:00:00,Windows Inside & Outside Plus Screens,Referral,Dan Saunders,WLB8J6,https://app.workiz.com/root/job/WLB8J6/1,,$150.00 every 4 months,"[Job Note]: Referred from Irene Becker

[Info]: Wet Screen",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",150,1
order_F2D4FY,001178,client_1134,property_14577204,2022-04-07 09:00:00,Gutter - Inspect and Clean,,Dan Saunders,F2D4FY,https://app.workiz.com/root/job/F2D4FY/1,,,,Clean Gutters,Inspect and Clean Gutters,100,1
order_F2D4FY,001178,client_1134,property_14577204,2022-04-07 09:00:00,Gutter - Inspect and Clean,,Dan Saunders,F2D4FY,https://app.workiz.com/root/job/F2D4FY/1,,,,Clean Gutters,Fix Gutter,75,1
order_K6ETY1,001177,client_1376,property_23524149,2022-04-06 14:30:00,Combination of Services,Herald,Dan Saunders,K6ETY1,https://app.workiz.com/root/job/K6ETY1/1,,150.00 + 99.00 Gutter,"[Job Note]: Windows & Gutters

[Comment]: Voicemail: ""yes I live in Solera Diamond Valley Community and I saw your ad in the view and I'd like to go ahead and schedule to have my windows clean and in addition to see I believe you guys still clean gutters anyway my number my name is Candy Gruber my number is 951-282-5960 thank you very much bye """,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",150,1
order_EWRF5A,001175,client_1374,property_23497221,2022-07-06 07:00:00,Solar Panel Cleaning,Referral,Dan Saunders,EWRF5A,https://app.workiz.com/root/job/EWRF5A/1,,160,[Job Note]: Solar 33 panels and outside windows 13 19 = 32,Solar Panel Cleaning - Single Story,,5,32
order_44DQH8,001173,client_1375,property_23488687,2022-04-08 08:00:19,Combination of Services,Magnet/Drive By,Dan Saunders,44DQH8,https://app.workiz.com/root/job/44DQH8/1,,,,Outside Windows And Screens Wet Screen,,230,1
order_44DQH8,001173,client_1375,property_23488687,2022-04-08 08:00:19,Combination of Services,Magnet/Drive By,Dan Saunders,44DQH8,https://app.workiz.com/root/job/44DQH8/1,,,,Solar Panel Cleaning - Single Story,,5.5,32
order_44DQH8,001173,client_1375,property_23488687,2022-04-08 08:00:19,Combination of Services,Magnet/Drive By,Dan Saunders,44DQH8,https://app.workiz.com/root/job/44DQH8/1,,,,Xero WET SCREEN Cleaner,A Cleaning service for your Screens. The device is similar to a car wash for your screens. Not only cleans the mesh but also scrubs the frames of the screens. Gets the fine dirt particles out of the screen.,0,1
order_44DQH8,001173,client_1375,property_23488687,2022-04-08 08:00:19,Combination of Services,Magnet/Drive By,Dan Saunders,44DQH8,https://app.workiz.com/root/job/44DQH8/1,,,,Tip,,44,1
order_5KNWW5,001171,client_1297,property_23440180,2022-09-27 09:00:00,Windows Inside & Outside Plus Screens,Thumbtack,Dan Saunders,5KNWW5,https://app.workiz.com/root/job/5KNWW5/1,,175/90,"[Job Note]: 175 I said 6 to 9 months, she said hopefully earlier.",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",175,1
order_XOAX71,001170,client_1372,property_23294513,2022-04-20 14:00:00,Windows Inside & Outside Plus Screens,Referral,Dan Saunders,XOAX71,https://app.workiz.com/root/job/XOAX71/1,,75,[Job Note]: Inside back Windows,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",25,1
order_HTQJ1I,001169,client_1373,property_23346922,2022-08-19 08:30:00,Windows Inside & Outside Plus Screens,Home Advisor,Dan Saunders,HTQJ1I,https://app.workiz.com/root/job/HTQJ1I/1,,285,"[Job Note]: PGA West

[Info]: 93.25 x 29.625 Right Hand 1 3/4 Almond",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",285,1
order_HTQJ1I,001169,client_1373,property_23346922,2022-08-19 08:30:00,Windows Inside & Outside Plus Screens,Home Advisor,Dan Saunders,HTQJ1I,https://app.workiz.com/root/job/HTQJ1I/1,,285,"[Job Note]: PGA West

[Info]: 93.25 x 29.625 Right Hand 1 3/4 Almond",Tip,,15,1
order_AF1OXS,001168,client_1374,property_23417875,2022-04-01 08:00:25,Combination of Services,Referral,Dan Saunders,AF1OXS,https://app.workiz.com/root/job/AF1OXS/1,,,[Job Note]: Solar 33 panels and outside windows 13 + 19 = 32,Outside Windows And Screens,,200,1
order_AF1OXS,001168,client_1374,property_23417875,2022-04-01 08:00:25,Combination of Services,Referral,Dan Saunders,AF1OXS,https://app.workiz.com/root/job/AF1OXS/1,,,[Job Note]: Solar 33 panels and outside windows 13 + 19 = 32,Solar Panel Cleaning - Single Story,,5,32
order_AF1OXS,001168,client_1374,property_23417875,2022-04-01 08:00:25,Combination of Services,Referral,Dan Saunders,AF1OXS,https://app.workiz.com/root/job/AF1OXS/1,,,[Job Note]: Solar 33 panels and outside windows 13 + 19 = 32,Screen Repair,,100,1
order_K1450Y,001166,client_1373,property_23346922,2022-03-30 09:00:00,Windows Inside & Outside Plus Screens,Home Advisor,Dan Saunders,K1450Y,https://app.workiz.com/root/job/K1450Y/1,,,"[Job Note]: PGA West

[Info]: 93.25 x 29.625 3/4 Almond

[Comment]: Hi Nick, my name is Dan Saunders and I am the owner/operator of Window & Solar Care. Thanks for selecting me to give you a quote on cleaning your windows. My typical service includes: On the inside; Vacuuming all inside tracks, wipe the sills, clean the inside windows. On the outside; brush the outside tracks, cobweb clean around all window frames, dry brush both sides of the screens and finally clean the outside windows. My pricing is as follows: $5.00/pane (not window) to clean the glass inside and out. $20.00 flat fee to vacuum inside tracks. $20.00 flat fee to dry brush (clean) the screens. $25.00 total for each set of Regular glass sliding doors. I have openings this week and next week if that works for your schedule. Please contact me if I can be of help. Dan Saunders Window & Solar Care 760.334.5355",Single Story Window Panes - Inside & Outside,,5,39
order_K1450Y,001166,client_1373,property_23346922,2022-03-30 09:00:00,Windows Inside & Outside Plus Screens,Home Advisor,Dan Saunders,K1450Y,https://app.workiz.com/root/job/K1450Y/1,,,"[Job Note]: PGA West

[Info]: 93.25 x 29.625 3/4 Almond

[Comment]: Hi Nick, my name is Dan Saunders and I am the owner/operator of Window & Solar Care. Thanks for selecting me to give you a quote on cleaning your windows. My typical service includes: On the inside; Vacuuming all inside tracks, wipe the sills, clean the inside windows. On the outside; brush the outside tracks, cobweb clean around all window frames, dry brush both sides of the screens and finally clean the outside windows. My pricing is as follows: $5.00/pane (not window) to clean the glass inside and out. $20.00 flat fee to vacuum inside tracks. $20.00 flat fee to dry brush (clean) the screens. $25.00 total for each set of Regular glass sliding doors. I have openings this week and next week if that works for your schedule. Please contact me if I can be of help. Dan Saunders Window & Solar Care 760.334.5355",Vacuum Tracks - Per Track,,20,1
