id,name,partner_id/id,partner_shipping_id/id,date_order,x_studio_x_studio_job_type,x_studio_lead_source,x_studio_workiz_tech,x_studio_workiz_uuid,x_studio_workiz_link,x_studio_x_gate_snapshot,x_studio_pricing_snapshot,x_studio_notes_snapshot,order_line/product_id/name,order_line/name,order_line/price_unit,order_line/product_uom_qty
order_X3C0CT,002583,client_1356,property_21524373,2024-11-25 10:00:00,Inside Only Windows,Home Advisor,Dan Saunders,X3C0CT,https://app.workiz.com/root/job/X3C0CT/1,,175.00/90.00,"[Job Note]: Days she will be down early November 2023 No screen snow birds

[Info]: Canadians",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens Not all windows inside",150,1
order_SAQO46,002582,client_1356,property_21524373,2024-01-24 14:30:00,Outside Windows and Screens,Home Advisor,Dan Saunders,SAQO46,https://app.workiz.com/root/job/SAQO46/1,,175.00/90.00,"[Job Note]: Days she will be down early November 2023 No screen snow birds

[Info]: Canadians",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens Only Certain Windows",75,1
order_OUL2TS,002580,client_1003,property_16897906,2024-05-21 08:00:00,Combination of Services,Ryan Fewster,Dan Saunders,OUL2TS,https://app.workiz.com/root/job/OUL2TS/1,,185.00 Every 4 months always in and out,[Job Note]: Every 4months Always In $185.00 His Cell (951) 440-5442 Both Bathroom mirrors and light fixtures & (2) highs In 9/21/18 I did solar panels $5.00per (21)$105.00 Dry Brush Screens Vacuum Tracks,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens FREE OF CHARGE",185,1
order_OUL2TS,002580,client_1003,property_16897906,2024-05-21 08:00:00,Combination of Services,Ryan Fewster,Dan Saunders,OUL2TS,https://app.workiz.com/root/job/OUL2TS/1,,185.00 Every 4 months always in and out,[Job Note]: Every 4months Always In $185.00 His Cell (951) 440-5442 Both Bathroom mirrors and light fixtures & (2) highs In 9/21/18 I did solar panels $5.00per (21)$105.00 Dry Brush Screens Vacuum Tracks,Solar Panel Cleaning - Single Story,,5,21
order_8Z5QWD,002579,client_1635,property_37806572,2023-11-28 14:00:00,Windows Inside & Outside Plus Screens,Home Advisor,Dan Saunders,8Z5QWD,https://app.workiz.com/root/job/8Z5QWD/1,,,[Job Note]: Move out,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",135,1
order_EY00PL,002575,client_1487,property_32069879,2024-03-06 08:30:00,Windows Inside & Outside Plus Screens,Thumbtack,Dan Saunders,EY00PL,https://app.workiz.com/root/job/EY00PL/1,,140.00 Snowbirds,"[Job Note]: Check in From Washington - down for season Professional must travel to my address. Building height: Single-level building Types of windows: Sliding glass doors Number of windows: 11 - 15 windows Zip code: 92201I’m not sure if my count was over or not. Most of my windows are picture (without a center divide), but the rest are not. One slider. Dates: Apr 4, Apr 6 Available all day Allow pro to suggest other dates

[Comment]: DAVE",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",140,1
order_32BGRZ,002574,client_1487,property_32069879,2024-11-20 10:00:00,Windows Inside & Outside Plus Screens,Thumbtack,Dan Saunders,32BGRZ,https://app.workiz.com/root/job/32BGRZ/1,,145.00 Snowbirds,"[Job Note]: From Washington - down for season Professional must travel to my address. Building height: Single-level building Types of windows: Sliding glass doors Number of windows: 11 - 15 windows Zip code: 92201I’m not sure if my count was over or not. Most of my windows are picture (without a center divide), but the rest are not. One slider. Dates: Apr 4, Apr 6 Available all day Allow pro to suggest other dates",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",145,1
order_2E4RQG,002573,client_1618,property_37762726,2024-03-01 14:00:00,Combination of Services,Google,Dan Saunders,2E4RQG,https://app.workiz.com/root/job/2E4RQG/1,,"155 every quarter windows, $150 every quarter solar",[Job Note]: Wet screen on side of house Solar this time also,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, WET brush screens",155,1
order_2E4RQG,002573,client_1618,property_37762726,2024-03-01 14:00:00,Combination of Services,Google,Dan Saunders,2E4RQG,https://app.workiz.com/root/job/2E4RQG/1,,"155 every quarter windows, $150 every quarter solar",[Job Note]: Wet screen on side of house Solar this time also,Solar Panel Cleaning - Single Story,,5,20
order_I1OZ86,002572,client_1272,property_30407966,2024-01-15 13:00:00,Windows Inside & Outside Plus Screens,Referral,Dan Saunders,I1OZ86,https://app.workiz.com/root/job/I1OZ86/1,1970,85/hr,"[Job Note]: April visit is view windows Charge 85.00/hr.

[Comment]: 25.00 tip",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",175,1
