id,name,partner_id/id,partner_shipping_id/id,date_order,x_studio_x_studio_job_type,x_studio_lead_source,x_studio_workiz_tech,x_studio_workiz_uuid,x_studio_workiz_link,x_studio_x_gate_snapshot,x_studio_pricing_snapshot,x_studio_notes_snapshot,order_line/product_id/name,order_line/name,order_line/price_unit,order_line/product_uom_qty
order_D8785N,002250,client_1568,property_34804905,2023-07-28 07:00:00,Solar Panel Cleaning,Thumbtack,Dan Saunders,D8785N,https://app.workiz.com/root/job/D8785N/1,,125,[Job Note]: Count the panels - 63 Professional must travel to my address. Number of panels: 11 - 20 panels Last cleaning or inspection: Not sure Property type: Residential Building height: Single-level building Zip code: 92234Panels on front and back of house Aug 2 at 1:00 - 3:00 PM,Discount,15% Discount,-38,1
order_E3WPTP,002244,client_1230,property_16862500,2023-07-25 09:30:00,Outside Windows and Screens,Referral,Dan Saunders,E3WPTP,https://app.workiz.com/root/job/E3WPTP/1,,85 Outside every ? Months,"[Info]: 38 panes, 3 sliders",Outside Windows And Screens,,85,1
order_GO30XG,002243,client_1567,property_34764432,2023-07-28 08:00:00,Solar Panel Cleaning,Yelp,Dan Saunders,GO30XG,https://app.workiz.com/root/job/GO30XG/1,,100,[Job Note]: Gate is off Bob Hope,Solar Panel Cleaning - Single Story,,5,20
order_89I7TM,002242,client_1565,property_34713602,2023-07-27 08:30:00,Windows Inside & Outside Plus Screens,Home Advisor,Dan Saunders,89I7TM,https://app.workiz.com/root/job/89I7TM/1,,140,,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",140,1
order_KAAEDD,002241,client_1564,property_34713362,2023-07-27 07:30:00,Solar Panel Cleaning,Referral,Dan Saunders,KAAEDD,https://app.workiz.com/root/job/KAAEDD/1,,80,[Job Note]: Briggs,Solar Panel Cleaning - Single Story,,5,16
order_0HXD21,002240,client_1562,property_34692175,2023-08-01 10:00:00,Windows Inside & Outside Plus Screens,Referral,Dan Saunders,0HXD21,https://app.workiz.com/root/job/0HXD21/1,,140.00?,[Job Note]: Maria - TLC Maria is the caregiver and will make payment.,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",140,1
order_D7HOXU,002239,client_1561,property_34666994,2023-07-19 08:00:02,Solar Panel Cleaning,Thumbtack,Dan Saunders,D7HOXU,https://app.workiz.com/root/job/D7HOXU/1,,,"[Job Note]: Professional must travel to my address. Number of panels: 41 - 50 panels Last cleaning or inspection: More than 2 years ago Property type: Residential Building height: Single-level building Zip code: 92543 Dates: Jul 18, Jul 19, Jul 20, Jul 21 Available all day Allow pro to suggest other dates

[Comment]: 200 everyb6 months",Solar Panel Cleaning - Single Story,,5,50
order_U9J55G,002237,client_1559,property_34628358,2023-08-11 10:00:00,Windows Inside & Outside Plus Screens,Referral,Dan Saunders,U9J55G,https://app.workiz.com/root/job/U9J55G/1,,,[Job Note]: Gate Code 237 Bonnie Martin 2nd Condo,Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",110,1
order_YIU6FE,002236,client_1559,property_34505884,2024-02-15 14:30:00,Windows Inside & Outside Plus Screens,Referral,Dan Saunders,YIU6FE,https://app.workiz.com/root/job/YIU6FE/1,,250,"[Job Note]: Gate Code #6217 Important: use small mallet to tap screens in place. To remove: Tap screen to top, then twist to Grove side out a little bit, then release bottom and pull down. To install: put side Grove towards top first. Tap side towards Grove side to get non Grove side in place. Tap screen all the way to top. Then get bottom in and Tap down to set screen in place (3 sides in, 1 side flush)",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",250,1
order_7KWEMH,002234,client_1556,property_34301876,2023-11-30 10:30:00,Combination of Services,Referral,Dan Saunders,7KWEMH,https://app.workiz.com/root/job/7KWEMH/1,,200 + 80 panels every 6 months,[Job Note]: Neighbor Doug Hardy referred your services to clean the solar panels and also some windows so if you could call me back Id appreciate it its area code its thank you bye,Solar Panel Cleaning - Single Story,,5,16
