id,name,partner_id/id,partner_shipping_id/id,date_order,x_studio_x_studio_job_type,x_studio_lead_source,x_studio_workiz_tech,x_studio_workiz_uuid,x_studio_workiz_link,x_studio_x_gate_snapshot,x_studio_pricing_snapshot,x_studio_notes_snapshot,order_line/product_id/name,order_line/name,order_line/price_unit,order_line/product_uom_qty
order_ABN9G8,000448,client_1142,property_15588784,2021-07-15 13:00:00,Windows Inside & Outside Plus Screens,Referral,Dan Saunders,ABN9G8,https://app.workiz.com/root/job/ABN9G8/1,,$145.00 every 4 months,"[Job Note]: Referred from Irene Becker

[Info]: Wet Screen

[Comment]: Barbra told me last time to call her at the latest 4 months. Not sure if its in/out or just out",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, WET brush screens",145,1
order_GB7G8E,000447,client_1017,property_11384455,2021-11-03 15:00:00,Windows Inside & Outside Plus Screens,Ryan Fewster,Dan Saunders,GB7G8E,https://app.workiz.com/root/job/GB7G8E/1,,$90/$45 Every 3 Months - Alternating,"[Job Note]: Every 3months $90/$45 This Time in & out Hm (951) 357-4598 Dry Brush Screens Vacuum Tracks Last done 4/22/20 Ask how her injuries are from the fall of ladder last time Call her 2 days prior to alert her

[Comment]: Cindy wrote on envelope Aug/Sept",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",90,1
order_9M5QYL,000451,client_1151,property_15815299,2021-03-12 10:30:00,Windows Inside & Outside Plus Screens,Home Advisor,Dan Saunders,9M5QYL,https://app.workiz.com/root/job/9M5QYL/1,,$4.00/Pane = $192.00,"[Job Note]: No Screens - 4.00/Pane Also Glass shower door for 4.00

[Comment]: Gave $60.00 Tip,Clean Windows Job #: 200885204 Job Fee: $28.09 Additional HomeAdvisor Pros Matched: 0 Service Description Consumer Comments: Customer did not provide additional comments. Please contact the customer to discuss the details of this project. What kind of location is this?: Home/Residence Request Stage: Ready to Hire Desired Completion Date: Timing is flexible Lead Type: Market Match",Windows In & Out - Full Service,,260,1
order_IS4YB6,000446,client_1038,property_11384478,2021-04-02 09:00:00,Windows Inside & Outside Plus Screens,Referral,Dan Saunders,IS4YB6,https://app.workiz.com/root/job/IS4YB6/1,,160/80 Every 4 months Alternating,[Job Note]: $160.00 In & Out and Garage $80.00 Outside Only 5.00/Panel x 18 panels Total $250.00 Every 4 months 253-389-2247 cell & Text Big Jim Gathering Model 21 Windows Windows and Solar this time,Windows In & Out - Full Service,,160,1
order_TNA33O,000444,client_1147,property_15738120,2021-03-18 10:00:00,Windows Inside & Outside Plus Screens,Home Advisor,Dan Saunders,TNA33O,https://app.workiz.com/root/job/TNA33O/1,,,[Job Note]: $140.00 - 13 Windows per customer,Windows In & Out - Full Service,13 windows,140,1
order_TNA33O,000444,client_1147,property_15738120,2021-03-18 10:00:00,Windows Inside & Outside Plus Screens,Home Advisor,Dan Saunders,TNA33O,https://app.workiz.com/root/job/TNA33O/1,,,[Job Note]: $140.00 - 13 Windows per customer,Tip,,10,1
order_9JZNSF,000442,client_1145,property_15717845,2021-03-05 13:00:00,Outside Windows and Screens,Herald,Dan Saunders,9JZNSF,https://app.workiz.com/root/job/9JZNSF/1,,145.00 In & Out,"[Job Note]: Invitational 3 - Bring big pole

[Comment]: VoiceMail from Customer: Four Seasons I need to get the windows clean Thank you Hopefully you can get them this Wednesday Thank you,Bring Pole for Windows in back,Quoted Dry Brush,Voicemail: ""Good morning, John Stafford. I live at 495 Casper drive there in Four Seasons. I need to get the windows clean 619-787-6802. Thank you. Hopefully you can get them this Wednesday. Thank you. """,Windows In & Out - Full Service,,145,1
order_ARQ0IK,000441,client_1079,property_12445030,2021-06-18 08:00:00,Windows Inside & Outside Plus Screens,Referral,Dan Saunders,ARQ0IK,https://app.workiz.com/root/job/ARQ0IK/1,,150.00 Every 4 Months,"[Job Note]: Referral by Jean Firanz Increased to $150.00 including Garage Door Every 4 Months

[Comment]: 10.00 Tip",Windows In & Out - Full Service,,150,1
order_0Y93XL,000440,client_1042,property_11384482,2021-06-15 11:30:00,Windows Inside & Outside Plus Screens,EDDM,Dan Saunders,0Y93XL,https://app.workiz.com/root/job/0Y93XL/1,,195.00 Every 3 to 4 Months - In&Out;,"[Job Note]: Once every 3-4 months 951-801-0422 $195.00 In & Out Outside Only (Covid) $105.00 McSweeny Farms WFP job Do garage Windows this time Last done 11/25/19 29 plus 1 slider

[Comment]: Next time use WFP - Not this time. Also get the 4 screens",Windows In & Out - Full Service,,195,1
order_NU9PQK,000439,client_1041,property_11384481,2021-06-15 08:30:00,Windows Inside & Outside Plus Screens,EDDM,Dan Saunders,NU9PQK,https://app.workiz.com/root/job/NU9PQK/1,,100.00 in & out,"[Job Note]: Every 3-4 months $100.00 In & Out - Serenity Model Outside Only (Covid) $55.00 5352 Corte Cerro Joan Strickler 951-306-6924 Dana will pay Last done 11/25/19

[Comment]: Joan had a doctor appointment in February and asked to SKIP that appointment.",Windows In & Out - Full Service,"Includes: Inside - Vacuuming tracks on the inside, clean windows Outside - Brush Tracks & Frames, clean windows, dry brush screens",100,1
